reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOE5vZ4zoPO9GRHIJRU-gfNPkY70xU6PG-DlvYtAkqxjVX2YgBccLyQwcPPtvASkwY9S4IxpUBnRFyBIfw,Ike Febriana,https://play-lh.googleusercontent.com/a-/AOh14Gh77atOKKu_vO3y0xWBjBnVBCwkNX_dylh3IZ0uJg,"Seneng bgt ad aplikasi ini yg bsa nuntun aq yg awam reksadana ini jd perlahan sdikit paham dgn invest reksadana.. Sukses trus bibit, jaga amanah kami para investor pemula..",5,5,3.29.3,2022-03-06 09:35:24,,
gp:AOqpTOGuEFFyh-6aYWfz_qFdqBnUp5EKiMLWregGaKttX4nt2EazlCRkCZivNk6P1W7f5THntk9KfCiLAw1ppg,Fridha Amalia,https://play-lh.googleusercontent.com/a-/AOh14Gj4TTAVGscB4QD-UIdWAMKdDN42qUeZ32jDNf080g,"Bagus untuk pemula, bisa baca2 dulu di aplikasinya. Ada robo buat membantu merencanakan investasi. Bisa autodebit pakai gopay juga, jadi lebih mudah. Buat yang baru mulai, masukin kode referal ""bonusdarifridha"" buat dapet cashback 25k, lumayan bgt 😃",5,3,3.26.3,2022-03-07 03:53:11,,
gp:AOqpTOGj_DLW96LwSHBhBKYB27lrpecHEycInCRILcexE8Pqe9JbmvY1bo12CihRbr0tz17RQBcS2CkI6MkYUw,Anggit_ Reza,https://play-lh.googleusercontent.com/a/AATXAJwlGSJfc-vu6I04j13LrIaD5MIgyu12vYVuqIG0=mo,Aplikasi yang luar biasa Membuat saya tidak takut investasi Dan membuat saya nyaman investasi dalam skala kecil sampai menengah . Semoga dengan bibit saya bisa investasi dan menabung agar keuangan saya tetap stabil dan tidak boros .,5,116,3.29.3,2022-03-13 05:16:19,,
gp:AOqpTOGbOhCk381mVVjCcCI6nxTaFzp4K4pVgI0qQ1gYxYVYVWw6dPH-nyIXQBzIevCgOrBetvkGPNrwiNFJnA,Ryan Ledwin,https://play-lh.googleusercontent.com/a/AATXAJwyKUtvy__kM_D6ByXzVi7-74G53Yb-1P17nKiy=mo,"Saya berniat investasi di bibit, tetapi tidak ada metode pembayaran mengunakan ovo, saya jadi malas investasi di bibit, saya berharap kedepan nya bibit menyediakan metode pembayaran melalui ovo!",1,58,3.29.2,2022-02-25 07:59:19,"Hai kak, di Bibit bisa melakukan pembayaran melalui DANA & OVO kok. Panduan dengan metode pembayaran tersebut, bisa kakak cek pada https://faq.bibit.id/id/. Jika ada kendala atau pertanyaan, silahkan langsung hubungi layanan live chat Bibit atau WA +622150864230, tim support kami pasti akan segera membantu kakak. Terima kasih",2022-02-25 09:51:48
gp:AOqpTOGqg6s-5o60BqqI9otk3HuS7lS3W0MK_uGZpnWp2Yk5NHDBmdraWpHFdRAewXyep5zaPzYRfZcDHpSGPQ,Okta 'D,https://play-lh.googleusercontent.com/a-/AOh14Giwxqk3ln9xBI3a8Dq0oX6DgtoW79U7Nuj07Rh27Q,"Halo developer, aplikasinya tidak dapat di buka. Selalu force quit saat mau di buka 😭😭. Kalau sudah fixed baru saya tambah starnya",3,3,3.29.3,2022-03-10 04:07:13,,
gp:AOqpTOHMZX2rBgLQp5rRF0ibGRJtGTt-j-d_XWQCJbEYbZyVNZBc_HRuxpRf3WFKLbhty2n6LlDJNb8NPFx-cw,Dani Husni,https://play-lh.googleusercontent.com/a/AATXAJyAe-dpgWr0-DjqGijFPDd75yjShN3Y11I9Ytr9=mo,"Setelah update aplikasi kok masuk pake finger print ga bisa, dan sering logout sendiri. Udah enak dulu apps nya. Please bibit fix it.",2,13,3.29.3,2022-03-06 15:27:48,"Hai kak, terkait kendala yg kakak alami silahkan lakukan update aplikasi Bibit ke versi terbaru. Jika setelah update masih terkendala, harap langsung menghubungi layanan live chat Bibit atau WA +622150864230 agar tim support kami dapat segera bantu lebih lanjut masalah kakak. Terima kasih",2022-03-07 00:56:52
gp:AOqpTOHDRZEC56U9b2SBknNDNhoNpls_x1-rjzHBTn3eYthnXuo4XHiJii3XFaiAVs9uGghXpGBND4860YEJbQ,Tatang Bahtiar,https://play-lh.googleusercontent.com/a/AATXAJyV7EaqNrKYqGEOlRz2vU-M8MKd6rwqJCFIU3oK=mo,"ga Ada Bagus2 nya nih apk beli lama jual juga lebih lama keterangan ga sesuai pantes Rating Nya Jelek Nyesel ngerasa tertipu diketerangan order maksimal 3 hari kerja malah suruh nunggu 7 hari kerja,banyak liburnya juga,,saya tunggu sampai hari selasa karna udh seminggu jika blum masuk aja saya akan usut ini kepihak yang berwajib",1,7,3.29.2,2022-03-06 05:37:13,"Hai kak, dana penjualan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Pastikan rekening aktif dan cek mutasi rekening di waktu tsb. Info lebih lanjut hubungi live chat Bibit/WA +622150864230, tim support kami pasti akan membantu. Trims",2022-03-06 09:57:50
gp:AOqpTOETYRGLvG2ekiVpNiyH-mOzJaASqzShI7xUcr8krmpoq1IcVyO-YvTxxEQRf1xnR7__xCbjfOVq7qE_FA,Dody Wahyudi,https://play-lh.googleusercontent.com/a/AATXAJwfa2Gnno_bjU8aKg8mEvjTUya7NIOrfzaX_36O=mo,Aplikasi tidak pro...saya merasa di rugikan...saya tranfer dana belum masuk ke aplikasi..di konfirmasi muter2 jawab nya suruh via ini itu...udh sya lakuin semua... Tetap aja masih muter...,5,50,3.29.2,2022-02-24 12:40:12,"Halo kak, perihal kendala kakak pastikan bahwa pembayaran yang dilakukan telah berhasil dan cek pada menu transaksi kakak. Info lebih lanjut hubungi live chat Bibit atau WA +622150864230, tim support kami pasti akan langsung membantu masalah kakak. Terima kasih",2022-02-24 09:28:02
gp:AOqpTOGuJNv5vmZKQbJwqNeoYC-x9PaQHFJtboiqrKQyC0r9G-RB0o6kuB_6UvqG222l-sEpe0DYRU778vKy4w,nathanael kasanudin,https://play-lh.googleusercontent.com/a/AATXAJyULXHoc9TC5O4RnEdGVbdT0K5kglxO37s0kh74=mo,Mo jual lamaaaaaaaa duitnya masuk.. gak kayak aplikasi pintu. Itungan 10 menitan lgsg masuk ke akun bank. Ini udh 2 hari an gk nasuk2 jg .,1,6,3.30.2,2022-03-15 11:28:47,"Hai kak, dana penjualan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Pastikan rekening aktif dan cek mutasi rekening di waktu tsb. Info lebih lanjut hubungi live chat Bibit/WA +622150864230, tim support kami pasti akan membantu. Trims",2022-03-15 13:40:11
gp:AOqpTOHS81Ia6_h10yXSDwjEo5eHczIRPr2igbGqjb1_yeoKUGFzPPmwE4jOP_yRKOZDrGHA2dvZ25AAvge5Qg,Dimasadi Adi,https://play-lh.googleusercontent.com/a/AATXAJz429GiN9kMDWKC4Fx2mB-OHvQdNyRrZuheM6R6=mo,"Apa ke untunggan saya jika saya memakai reksadana dan apa mungkin tarik tunai nya bisa cepat,, Apa,Apa saya bisa dapat ke untunggam dari apk ini mohon penjelasan nya",2,3,3.30.2,2022-03-16 12:49:20,"Hai kak, keuntungan RD dihitung dari perubahan harga atau NAB reksa dana. Jika NAB naik maka keuntungan akan naik, begitu pun sebaliknya. Kebijakan dari Bibit kakak baru bisa jual reksa dana 1 hari kerja setelah tanggal pembelian berhasil sekitar pukul 17.00-22.00 WIB. Info lebih lanjut hubungi live chat/WA +622150864230 agar kami bantu. Trims",2022-03-16 13:35:23
gp:AOqpTOGuuUKXL6bvU59zaJ4Vg-WKDv6BT4Qvlq-_Kuz1rjP473VGjPb6CRaO19cjM_CfYQbujkyT8M2HEJkZaQ,Riko N,https://play-lh.googleusercontent.com/a-/AOh14GifoP08K8mBAIHfUx1lJhNlO6Ilx_G56SxCztQ8vw,"Button jual didalam portofolio saya GK ada padahal uang udah masuk ke portofolio selama 3 hari lebih, dan tadi dicoba kembali malah tetep sama. Mohon segera diperbaiki",3,53,3.29.3,2022-03-01 04:53:24,,
gp:AOqpTOHm6GoQR_qdlqO0v53524LRKube42wasDTiS41pcJNgsW9sobHir_gZShvGQGdTQ3d-ZHUWslDGdzGgUA,Risky Ano,https://play-lh.googleusercontent.com/a-/AOh14Gh83zjUgvRCU0exnozPdmEacrrSa3YRRTmcRG-Z,"Parah aplikasi tiba-tiba data saya semua hilang, dan sudah tidak bisa login untuk mohon di pulihkan akau saya",1,2,3.29.3,2022-03-14 07:14:09,"Hai kak, untuk kendala tersebut silahkan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Kakak juga bisa sertakan informasi detail dari akun kakak agar bisa kami cek lebih lanjut untuk akunnya. Terima kasih
",2022-03-14 11:23:53
gp:AOqpTOEpFTRBdsaPp7bDdhAZ82iXaoqhxOprPWba8JOUzHrVdwjOFGXAVO8gQfJX2eIvSv42Dgls2Q0aKGO2Vg,Muhammad Fitraturahman,https://play-lh.googleusercontent.com/a-/AOh14GjZXk1z9eJMepP7clV_mx-6Pqui6CwUa4tmeRM5bA,"Ga punya akun rekening, dan mau bikin Bank jago ada tulisan ""DUH ADA SKRUP YANG LEPAS"" mencoba beberapa saat lagi.. Itu gimana yaa?? tolong pencerahan nya...",3,7,3.29.3,2022-03-10 10:36:28,,
gp:AOqpTOG_7MMPLMp9OL7UB8YdSPjmdO5NIYna8NTGL3uRnJe_FYxj3YEVuB0ZqgP1mpav0HVHx8_q9olZbG8Qqw,Ahmad Amin,https://play-lh.googleusercontent.com/a/AATXAJyMcr6zRJuy_z7OeNjgSlQ1tULSybRDHDkChwlV=mo,Kalau ada masalah tolong jangan suruh telfon nomor yang banyak biaya nya. Bukan nambah untung malah buntung sekali nelfon udah habis untung investasi,1,4,3.30.1,2022-03-13 22:37:50,"Hai kak, jika memiliki pertanyaan atau mengalami kendala terkait Bibit silahkan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih",2022-03-14 01:03:16
gp:AOqpTOEpm5Oxvc0BJzR4ZF2yocHUn4G4cbGnrNXAKZLsOrN7-FEnmvWYdsVxbm1JdyNAkp29a32Kge1XhxFW3Q,Febri Aji Utomo,https://play-lh.googleusercontent.com/a-/AOh14GjxljJkEZKCtXBjESTsGXZXTYoDas0tyyTm8cTN9Q,"Buat pemula seperti saya, aplikasi Bibit ini cocok sekali, semua dijelaskan dan bisa dimulai dengan hanya bermodalkan 10k saja. Apalagi pakai kode referal: fetom bisa saling bantu teman. Yang mau mencoba jangan ragu-ragu, karena sudah ada jaminan keamanan.",5,131,3.30.2,2022-03-21 09:42:14,,
gp:AOqpTOEJsEFD3JkM1fC3re2AU1NXtW6tUQcwknsqBSuucQiARnv7Hjj-AvExAHeaoA4hclnRJa1-frF1T5Sgfg,KAINVAS Channel,https://play-lh.googleusercontent.com/a-/AOh14GhJpVejMqgl2uYw323Mcu7GBJ_OEo_1I7omIga5,"Wah bibit ini memang aplikasi yang bagus banget untuk kalian yang baru ingin mulai menabung di reksadana. Nah untuk kalian yang mau tambahan cashback silahkan pakai kode ""investasibagus"". Yah lumayan dapet cashback serasa udah dapet untung duluan. Ehehe. Semoga terbantu 🙏",5,2,3.29.3,2022-03-06 21:38:03,,
gp:AOqpTOGUVAjYNpajosOum-wuVQHF9cx5R7zsZs0J4GIKS4mHi9kmnPY1AeEvf1noyrlGHtbN032gxXKGEibZkA,Dua Siti TV,https://play-lh.googleusercontent.com/a-/AOh14Gi6wymMZ45Oen2IvHX67OLePKmnd6b9Bb1C4H6rlw,"saya sudah investasi, dan selalu memantaunya dari Akses KSEI, yakin deh Bibit aman dan terpercaya, karena nilai-nilai investasi kita dapat dipantau di KSEI",5,6,3.29.3,2022-03-04 10:50:39,,
gp:AOqpTOFu38u_sIO1IHpwcBQmKnUSIplwCJumhObM4VSCsxKyLQLR7mCtl5XfOG76g00h9LM1NLbaJChMQLTMlg,Marwan Saini,https://play-lh.googleusercontent.com/a/AATXAJxyzPK4YJuA5A-kg6dlYXuqN5SMyS5NsHlj9MNv=mo,Terima kasih atas bantuannya bibit yg dgn sabar...santun...membantu koreksi data saya....dipertahankan bibit sukses selalu,5,0,3.29.3,2022-03-14 09:18:11,,
gp:AOqpTOFm-2StWZ41iR8bJCWP_eitmJrHzlrEoeKBHPZTiOm6OtHi5-RaOjjwFI2N5I00rqatYSu6jVbM7BL-eg,Ilham Mashdar Roihan,https://play-lh.googleusercontent.com/a-/AOh14GhpgLTyPFGYXAuBQR6Igkxa5HbovzlCGsQWt6hpzw,"Aplikasinya sangat membantu dan mudah untuk di pelajari bagi investor pemula. Jangan lupa juga bagi yang mau daftar disarankan pake kode referal ""oknanam"" karena bakalan dapat cashback 25k, saya juga dulu daftar pake kode referal dan dapat cashback 25k. Semangat para investor 💪.",5,1,3.30.2,2022-03-19 08:16:42,,
gp:AOqpTOHZN6d8M8xcWCIvrr7yCsH3qzXchYOo5nsCSEQQfHjn-9DzN_ZEreuVnL4UiJpWPaqfnZog_w2It2UR2Q,Abdul Karim,https://play-lh.googleusercontent.com/a/AATXAJx0_S4L2OF-RQKn5ZBdvCR92-PKKPAtHucj6TGd=mo,Assalamualaikum mohon maaf sebelumya buat bibit. Mohon perhatiannya karna saya tidak jdi mohon data2 saya yg sudah registrasi untuk kiranya dihapus ya.,2,4,3.29.3,2022-03-07 15:13:04,"Hai kak, jika tidak ingin melanjutkan registrasi maka bisa didiamkan ya akunnya. Untuk masalah registrasi bisa langsung hubungi layanan live chat Bibit atau WA +622150864230 tim support kami untuk ditangani langsung kendalanya. Terima kasih
",2022-03-08 01:22:24
gp:AOqpTOHjvgreJdo1W97U4Fr009R8TkJECVvmSj92ZQxa0f3hLS1jwqmk0XBywM0Zoms5xOYk2VJkXbHVxFluMA,Noval Masra,https://play-lh.googleusercontent.com/a-/AOh14GiuJe9t_v7pHR3W9aSYDo-_F-B41Zkv5OuAsSfGaA,Baru invest Udah Turun!! Kapan mau berkembang!! Deddy Corbuzier bohong Tuhh... Haaahhh Bosan!!! Di Indonesia banyak bohongnya!!! Kalau cari keuntungan mending buka Usaha aja.. nggak usah tipu2 masyarakat lah!!!,1,0,3.28.1,2022-03-14 17:52:47,"Hai kak, tetap fokus investasi secara rutin utk memperoleh harga rata-rata reksadana terbaik di berbagai kondisi pasar (naik/turun). Manfaatnya ketika pasar sedang turun akan terhindar dari kerugian yg terlalu besar. Info lebih lanjut hubungi layanan live chat Bibit atau WA +622150864230, tim support kami pasti akan langsung membantu kakak. Trims
",2022-03-15 01:28:47
gp:AOqpTOHOS-hIqmAtRK8BX7CBWqGJZqSkphfGiDk55OhFIgggpmfQocsS3bkqq5s50JKu0sn9YS4P04ECBFKCpg,Yan Yaroseray,https://play-lh.googleusercontent.com/a-/AOh14Gh_k56tj4SAM7-UF5cyf-3jFROLw04B1y3VCKKu,"Mantap Aplikasi ini, tapi kenapa hari ini saya tdk bisa buka Akun saya ya... ada masalah kali ya",4,0,3.30.2,2022-03-21 13:05:05,,
gp:AOqpTOGyxAoOqQATRuim0JTDrH7nRmfGQg3NosgpkKdDIgHzDFhQFK_7nnXVV2IX8zj4KldCS1uIoXBSoa6WRw,Jepri Yadi,https://play-lh.googleusercontent.com/a/AATXAJxUgXBifHdSSa3J6lY3VVFamqOqO-tN-stPy3Kf=mo,"kode refferal bibit dan dapatkan bonus 25 rb : milenialmerahputih , semangat buat kita investasi dan menabung untuk masa depan 💪",5,3,3.29.3,2022-03-06 08:14:36,,
gp:AOqpTOFlBGvCmE-V_TFD-0mnvPUxOPh5vGc9weSJrZO4ZLGTwuJCtx-ouX9sRnUnSdpbidJaJ6SaAAbN5SXhow,Nofa Aji Prayoga,https://play-lh.googleusercontent.com/a-/AOh14GhzfTxrrluCL4wX5ZidUCnanxvHuM_prC9PfI4-,"sudah 2 thn sy pkai BIBIT dari 0 buta investasi - paham dan dapat banyak CUAN, saatnya Duit Cari Duit, uang kamu ga bakal hilang tp malah dpt Cuan, jdi ga perlu takut karna sudah di awasi OJK, coba aja dulu dg 10rb aja sudah bisa. 6 bulan pertama aku sudah cuan 800rb, sangat mudah dan sederhana bagi pemula. bila review sy bermanfaat mohon masukkan kode referal sy anda pasti dpt 25rb ""bibitokesipp"" dobel P ya. trims",5,10,3.29.3,2022-03-10 13:50:15,,
gp:AOqpTOH_CsedazH5dboMHjzF_bvViqS3ifJcVr7cudRUjN5UqLW--jaG-nXOencd5hCiJxkEw8PcgGHdOk_5cQ,Yustisiane Ruth Rahadi,https://play-lh.googleusercontent.com/a-/AOh14GhZhVD9QauxmUAi7CGR2Z0nNGIgPgLwa7QOZLl2,"Buat pemula aplikasi ini sangat user friendly, bila masih belum paham ada bantuan dari Robo dan chat admin untuk membantu. Reksadana Bibit sistemnya juga autopilot jadi tidak perlu dicek setiap jam seperti trading. Untuk kode referral biar dapat cashback 25 rb silakan menggunakan ""coincuan""",5,3,3.29.3,2022-03-02 00:20:28,,
gp:AOqpTOHvb_pQt-U2HjWKfN4-0gleWReGz_MLM_ybYDZflYvpCXetoub1Q4TZgv0nM400zCud2gLyCdb-ZufPYQ,Bisma said,https://play-lh.googleusercontent.com/a-/AOh14Gg4PupGpiRYRkg6pcFySD53QrChD7UFcnvYa1xo,Kenapa nilai jual dan nilai yang masuk ke rekening berbeda padahal dan penampung dan bank kustodiannya sama seperti bank yang saya gunakan mohon pe jelasannya,3,3,3.30.2,2022-03-16 04:22:41,,
gp:AOqpTOEwrIiY5lX4wLvtyx5uRoEBzJI2J30uvu9NTOU57hzuvlsVsQ9llwwjoiMrgixFB6naizGtXJY8Uoo7Kw,88xyz Aksesoris,https://play-lh.googleusercontent.com/a/AATXAJxPuiiz6AvkFiowQX9R_Cz6uPqwK4LPBPsK91JS=mo,"Share pengalaman ku. Alhamdulillah, pakai referal ""sayangiuangmu"" beneran dapat cashback 25rb semoga berkah. Amin🤲.",5,2,3.30.2,2022-03-18 23:20:11,,
gp:AOqpTOEqhOOzvnjgsGU_kA90a0PjPOhQfywpUO1TSGzZ_ctul66AUvRL-itJE782sRqy-dl0_VLrKzfH-47J9Q,Khalisha Khairani,https://play-lh.googleusercontent.com/a-/AOh14Gha1WLMGF_MAFm38aaEFyEpmdCCEcLA10bgh2iu,"apa sih artinya invest? Apakah itu artinya nabung jangka panjang, atau moneycreator ? Mending beli games wkwkw",5,6,3.29.3,2022-03-10 06:25:08,,
gp:AOqpTOHeEritv12n02pSbE_2O33qThaxFFvwBDnGicPwy_kpbnvPLstnYmc4cUytpov334M-qqHjpvsqDzHSDg,Farikh Saifuddin,https://play-lh.googleusercontent.com/a-/AOh14GiVF8lX7Z-bkfsoSXpaW-dyZSXLNHKXsbV-fYX1,"Keren bibit. Tambahkan kode referral ""sembarangwes"" untuk mendapatkan cashback 25 ribu. Terimakasih",5,4,3.29.2,2022-03-04 00:04:44,,
gp:AOqpTOE3hT3fv2hnYeqpDFx2kAaFU8sKJ58BZJFFWo2oVoItqpH0I9R7Ir7XO9Ry9wg0kjPYW2O8r1BQbGHvdw,Eksa Pulung Wijaya,https://play-lh.googleusercontent.com/a-/AOh14Gi2Mlzrmck4kmbXxOBVgsJt85V5ssZl99lluJeOlg,"Aplikasi makin bagus, tp cuman proses pencairan nya cukup lama. Jadi menurut saya disini tidak bisa digunakan sebagai dana darurat",4,4,3.29.3,2022-03-08 16:19:03,,
gp:AOqpTOEA5fKu2U9Xmi28UDBlz2s1VamFdkqCKWaTP6oK2D4pWJGxHqXMb-R8-reUQlT_ylD7ZLnhvGgXNaWm4A,Mahen Busthomi,https://play-lh.googleusercontent.com/a/AATXAJwTBE87U4uJz0N2kWA8Inkod9tYMr7u1zUh4TaW=mo,"Salam sejahterah admin bibit dn petinggi bibit aplikasi sy sesuai dgn bintang nya kekurangannya bibit dalam pengembalian dana nya proses lama Skali bisa smpai 7hari kerja TDK efisien Skali, sy mencoba dana kecil saja proses pengembaliannya 4hari kurang lebih nya dgn alasan buat sy seharus TDK bisaa seperti itu, tapi ya SDH lah penyesuai saja dgn bintang nya...",3,8,3.29.3,2022-03-03 12:16:25,,
gp:AOqpTOGlX5yj1UAjzKAfmur7vP8LXcdEXDW8NItZ5bYXtoc9w9hetmlofBTtIdhypB2HybyzaOmMJLGzrsOEZw,Fikri Maulana,https://play-lh.googleusercontent.com/a-/AOh14Gj3z367oDjzYHEMH9NOQI0Ut8q5QgLN7jEYSb7o3Q,"kenapa aplikasi bibit nya tiba² gk bisa ke bukak dan eror, di update udah. gimana solusinya?",4,2,3.30.2,2022-03-17 10:03:53,,
gp:AOqpTOEptiAxQt8CJT13wH3UPtWYA9Yd_q0GmAYs2cD5fXWrHabzESvPKSXNOH1VGLip2y40iAqlJsQ7sRrjzw,Anisa Suci Keyhana,https://play-lh.googleusercontent.com/a-/AOh14GgMkVqw8y4ktlODNWvLAzhHbfQH1D8ntVIrhTQWv_g,"Hallo..kalian bisa dpt saldo gratis 25.000 memasukin kode referal "" BERKAHBIBITKU "" lumayan utk tambahan modal awal.. Buat iseng2 invest dibibit, daripada uang simpen di ATM kena biaya adminnya lbh besar drpda bunganya. Mending simpen dibibit krn lama-lama nilainya bisa bertambah banyak. Dan lebih aman dibanding saham, krn kalo bibit dikelola sm manager investasi.",5,27,3.29.3,2022-03-09 14:47:29,,
gp:AOqpTOGCiy3KOprBEYASAojYffTVH4MfAaekubkDoYKmREzgTNZ-8JnwfkZgjP45kZLgXWbdJQwJoILk_jvY9w,SALMAN YURIS,https://play-lh.googleusercontent.com/a-/AOh14Ggh2ao0aXNUhn6gwpKO4HEUi6LViRGEMtulgRMPeg,Yuk mulai investasi jangan lupa pake kode referalku ya ( uhrsccq ) terimakasih teman teman semoga berkah dapat cashback 25% lo,5,1,3.29.3,2022-03-11 15:58:18,,
gp:AOqpTOF2mU0tzBP3qUN6BRp4WtKwYp72oWOgjAI5SfW9rh5usT1VFsTSycMuqmx-ooRbUXnNZXuWqiW3Qpd8PQ,Muhammad Faisal Amri,https://play-lh.googleusercontent.com/a-/AOh14GhH0usbE6siT-fovSqsUYS80lo8ck8K5UmGd1jy,Saya akan mencoba Iventasi bersama bibit hasil dari rokomandasi master Dedi Corbuzier katanya legalitas aman dan terpercaya Secara legalitas.,4,1,3.29.3,2022-03-09 02:58:36,,
gp:AOqpTOFZfesxwDadm8szH09Y4TskkYrHRYP-B1LrCKUrhP1lkr8w7p5isSQxDms0tTuvygYf4filRbjmHd6T6w,G1lang Abduln4sier,https://play-lh.googleusercontent.com/a-/AOh14Gh96Bva9d0WvS06aWmydsie-NcPbeWmGuSKjKvPxw,Ayo mulai berinvestasi dan nabung di bibit untuk masa depan yg lebih baik 🤲 Pakai kode reff : salimcuan Dan dapatkan cashback cuannya,5,2,3.29.3,2022-03-11 15:30:44,,
gp:AOqpTOHMU8P9c4k9hcTqDUQG6jotiJXGng3gWi7R2YXafiBC1HO-hF0Q0Yr1s9KzKOGEa0ASg6PsVBrctTJaQQ,Hastina Zahro,https://play-lh.googleusercontent.com/a/AATXAJw-Mctt08vBM8P6m86XYdzAGtJzh8LwUqG0Yvhm=mo,Ayo pake kode refferall ini agar mendapatkan cashback : zhrwjy Kita sama-sama untung kakak^^,5,2,3.29.3,2022-03-11 01:09:56,,
gp:AOqpTOE6YhUGDzQJEFZWgg7V0smv8iVNfXDgMG9BhO-9uvI3YkIF9J7AWq9rT8a_cSaQ_GjusxxvpInMeupnWw,Rizki Faisal,https://play-lh.googleusercontent.com/a/AATXAJyzqc860HuPfVddkCpDiQUnBx6vrCOWIQaEM9K6=mo,"Aplikasi investasi reksadana terbaik yang pernah saya coba, gak nyesel invest dibibit, semoga ke depanya bibit terus bertumbuh menjadi aplikasi berbasis fintech terbaik di Indonesia, dan mengedukasi masyarakat agar melek investasi",4,3,3.26.3,2022-03-05 13:54:17,,
gp:AOqpTOEgcw34P9aEvSBTmtOtxrDeAa9ETBk0FZkABh7d5FYHiW56eeBLykDCq7CrT3uzWCG3Y4pza_IMUqkjnA,super supriyadi tv,https://play-lh.googleusercontent.com/a-/AOh14GhICaTRx_MY2QQ5IZ3g3pSSSX6X55J2MIxiy6jc,Dapatkan hadiah uang Rp 25000 di aplikasi bibit bagi pengguna pertama dengan masukan kode reffreal : 700000 jangan lupa berifestasi di aplikasi bibit biar dapat cuan. Salam investasi,5,4,3.29.3,2022-03-08 16:06:44,,
gp:AOqpTOEsRM_z1X9ennj7v6mp98sFDB9XcCzriWHWU4oTtpOU-UqjfmXO_TfMFO4gQVu_t4age8qGx9yn1wbQRw,Suweknyo Weknyo,https://play-lh.googleusercontent.com/a-/AOh14Gg5h6I5aIMd_CHFVNISmp7of-ys_FignpN7388P,"Min, kenapa pas saya tarik dana 2jt . yg dikirim cuma -+ 1,8 yah .. Padahal pas penarikan itu 2jt",3,5,3.29.2,2022-02-25 10:47:16,,
gp:AOqpTOHmbsiLejJE3OyULrbGDxnyRyGKPXntyzd6J66lMoAzvkLC-AWAp5RpUHdSSa4BqoD1h4SL1EvnuU7L6w,heri heri yatman,https://play-lh.googleusercontent.com/a-/AOh14GiaU30i6UnpRHVOLnNjCJ7HouTLttlhRPfA2ebFag,"bagus bgt , cuman y ak masih blm cukup ada pendanaan yg lebih . mohon bisa dimaklum",4,0,3.30.2,2022-03-17 08:15:06,,
gp:AOqpTOHU46EPvTeLNmjrtKjqwfUhar22kcm53p90l3bs6V8L_S0yHaY8l_oWb0SkybEWPJTterYxQW7GP3N7ng,Ngendit Chanel,https://play-lh.googleusercontent.com/a-/AOh14Gi6_JV1dV4-qlHaXDTpq_R7jbQ34vPc2P5dookH,"Saya suka aplikasi ini.. Saya sudah hampir 3 bulan ikut saham di bibit, ketimbang nabung di bank lain mending di bibit lebih untung. Sudah pernah jual sekali dapet Cashback juga.. Yang tadinya kena biaya admin karna beda bank, jadi dapet gratis. Semoga sukses selalu bibit dan saya tentunya.🙏🙏",5,98,3.25.0,2022-01-14 15:16:44,,
gp:AOqpTOHOm9wTVkLspd6Qo2Hqkt19QLJPxYBWoA6PzxP-bGM1I0NgRQXHxK478xVbHn5zzP0sSlW-8Wca1t-xgw,Jasman S lawaci,https://play-lh.googleusercontent.com/a/AATXAJwVcOnJzSJjoW8qzJ9-fmXjCvUZQxyYBgQJbOec=mo,"Gimana caranya kasih masuk uang impestasi ap melalui bank,, terus kita kirimnya di mana,, maaf baru belajar tolong di bimbinganya makasih kukasih bintang 5 kalau saya udh tau cara ber investigasi",3,9,3.29.3,2022-03-11 17:16:12,,
gp:AOqpTOHqEdeUwggV4lCNINWK8LpOVnWqvEWxMzQmcrNyF85VnUjPMNLzWNHfIrzkC6mPE8ql6AkHZIBLE08C4Q,Setyo Legowo,https://play-lh.googleusercontent.com/a/AATXAJz5POEQxIE_XaDW2I6G6TM_2mpcqfioxN4BINOF=mo,bismillahirrahmanirrahim.. semoga aplikasi ini membantu untuk persiapan masa depan🙏😁,5,0,3.29.3,2022-03-16 18:26:18,,
