reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,label,content_tokenize,content_tokens_WSW,content_normalized,content_stemmed,clean_content
gp:AOqpTOHiZ4VI_L8XTYrWvriUvJLO0M7lh47gA3_X-MxMi4uHHDzH4vdB81Wufaq3ntoAmhNMzuiez9CSsQumMw,Muhammad Febrianza Wiranata,https://play-lh.googleusercontent.com/a-/AOh14GgyGeE-FAqwEnbTiouJHp5C3xuxPzfgRF6JWjFS3Nc,tambahkan pembayaran dengan bank bsi,5,1,3.29.2,2022-03-01 05:57:26,,,1,"['tambahkan', 'pembayaran', 'dengan', 'bank', 'bsi']","['tambahkan', 'pembayaran', 'bank', 'bsi']","['tambahkan', 'pembayaran', 'bank', 'bsi']","['tambah', 'bayar', 'bank', 'bsi']",tambah bayar bank bsi
gp:AOqpTOFUrFXmCyhz710HksbAymXDZQBvcrCQxFxObRb6k0wSlI_IsHOSjsbY1aoO4H1pKIn445_EwqfouUAasg,Reza Fathir Aldian,https://play-lh.googleusercontent.com/a-/AOh14GhOk02loRx9LYZn7QpXA8wavcCaV3CxLe_UO2IfKw,proses cairin uang nya lama,1,0,3.30.2,2022-03-17 08:54:01,"Hai kak, dana penjualan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Pastikan rekening aktif dan cek mutasi rekening di waktu tsb. Info lebih lanjut hubungi live chat Bibit/WA +622150864230, tim support kami pasti akan membantu. Trims
",2022-03-17 11:33:37,0,"['proses', 'cairin', 'uang', 'nya', 'lama']","['proses', 'cairin', 'uang']","['proses', 'cairin', 'uang']","['proses', 'cairin', 'uang']",proses cairin uang
gp:AOqpTOFG_DvKnk7Zdhq9-4BJKFGDstNwtVl-zrwbbgtHKpPkuU60r6v9xmYwbdvRojk4DHOE_CWxqZmcDDTMMg,Iga Ansidhi,https://play-lh.googleusercontent.com/a-/AOh14Gjz0KIRagO7Vs1KHC3KF6CLiHp5A8tFvV1kE2qpFFU,semoga dilancarkan segala urusan usaha pekerjaan  rejekinya,5,0,3.29.3,2022-03-03 15:11:24,,,1,"['semoga', 'dilancarkan', 'segala', 'urusan', 'usaha', 'pekerjaan', 'rejekinya']","['semoga', 'dilancarkan', 'urusan', 'usaha', 'pekerjaan', 'rejekinya']","['semoga', 'dilancarkan', 'urusan', 'usaha', 'pekerjaan', 'rejekinya']","['moga', 'lancar', 'urus', 'usaha', 'kerja', 'rejekinya']",moga lancar urus usaha kerja rejekinya
gp:AOqpTOFVUVr5a2qp1tfSLSbBZFJJWmc6GwJvCh_Hqyn3HyXQOL4OXofNXOiqY5jcZCCnxc93s_EUI8vGMFQF8Q,AJM Pelampung Pancing Sukabumi,https://play-lh.googleusercontent.com/a-/AOh14Gj5okqNKobQjhHHcjUrpPnrTCUvDzZ4iFdCd9ap,terpercaya dan terdaftar di ojk salin kode refferal ini  emmtals  dapatkan bonus dr bibit,5,0,3.29.2,2022-02-27 22:12:00,,,1,"['terpercaya', 'dan', 'terdaftar', 'di', 'ojk', 'salin', 'kode', 'refferal', 'ini', 'emmtals', 'dapatkan', 'bonus', 'dr', 'bibit']","['terpercaya', 'terdaftar', 'ojk', 'salin', 'kode', 'refferal', 'emmtals', 'dapatkan', 'bonus', 'dr', 'bibit']","['terpercaya', 'terdaftar', 'ojk', 'salin', 'kode', 'refferal', 'emmtals', 'dapatkan', 'bonus', 'dr', 'bibit']","['percaya', 'daftar', 'ojk', 'salin', 'kode', 'refferal', 'emmtals', 'dapat', 'bonus', 'dr', 'bibit']",percaya daftar ojk salin kode refferal emmtals dapat bonus dr bibit
gp:AOqpTOHdK_J-h0SyB80y8CFc2pjdzeQn0x-IQSCpTqkFLD2OCM8k62mBTXa3MsOGA8D7jXhbaP7j9C9d7VwRGA,pdl,https://play-lh.googleusercontent.com/a-/AOh14Ghq_HV_qd4SaIXg8AYQVGYIg83qEuHTOOMagvgpeA,bisa nambah pengetahuan dari bibit,5,0,3.29.3,2022-03-11 08:53:10,,,1,"['bisa', 'nambah', 'pengetahuan', 'dari', 'bibit']","['nambah', 'pengetahuan', 'bibit']","['nambah', 'pengetahuan', 'bibit']","['nambah', 'tahu', 'bibit']",nambah tahu bibit
gp:AOqpTOF2mU0tzBP3qUN6BRp4WtKwYp72oWOgjAI5SfW9rh5usT1VFsTSycMuqmx-ooRbUXnNZXuWqiW3Qpd8PQ,Muhammad Faisal Amri,https://play-lh.googleusercontent.com/a-/AOh14GhH0usbE6siT-fovSqsUYS80lo8ck8K5UmGd1jy,saya akan mencoba iventasi bersama bibit hasil dari rokomandasi master dedi corbuzier katanya legalitas aman dan terpercaya secara legalitas,4,1,3.29.3,2022-03-09 02:58:36,,,1,"['saya', 'akan', 'mencoba', 'iventasi', 'bersama', 'bibit', 'hasil', 'dari', 'rokomandasi', 'master', 'dedi', 'corbuzier', 'katanya', 'legalitas', 'aman', 'dan', 'terpercaya', 'secara', 'legalitas']","['mencoba', 'iventasi', 'bibit', 'hasil', 'rokomandasi', 'master', 'dedi', 'corbuzier', 'legalitas', 'aman', 'terpercaya', 'legalitas']","['mencoba', 'iventasi', 'bibit', 'hasil', 'rokomandasi', 'master', 'dedi', 'corbuzier', 'legalitas', 'aman', 'terpercaya', 'legalitas']","['coba', 'iventasi', 'bibit', 'hasil', 'rokomandasi', 'master', 'dedi', 'corbuzier', 'legalitas', 'aman', 'percaya', 'legalitas']",coba iventasi bibit hasil rokomandasi master dedi corbuzier legalitas aman percaya legalitas
gp:AOqpTOGOfxGe3Sa52u_ysKF6y3JbSy-mbcPsKVG7J54LLz8pnJlfBFO7Xt5nlKMZEZnscVtGEJ8uKwNxI8g9ug,Didik Puspito,https://play-lh.googleusercontent.com/a/AATXAJxolzyYYqSZCkZcKYp6jr0DgYTXHvR9WkEKzncA=mo,masih dlm msa belajar,5,0,3.29.3,2022-03-07 06:03:47,,,1,"['masih', 'dlm', 'msa', 'belajar']","['dlm', 'msa', 'belajar']","['dlm', 'msa', 'belajar']","['dlm', 'msa', 'ajar']",dlm msa ajar
gp:AOqpTOGTy3ZDRX9UX7LfURoy8l-eCCIPBT-kiigGR0rRkVxQB3CL18ldInaSuaUS10aBTHh6ibHBTB0fI9QtnA,irha wawan,https://play-lh.googleusercontent.com/a-/AOh14GiQnKFCCpwzc1xGVkrLYYVFlXf-Hr-HrYMif32a,trimakasih sdh mngajarkan bnyak hal di bibit,5,0,3.30.2,2022-03-17 09:44:36,,,1,"['trimakasih', 'sdh', 'mngajarkan', 'bnyak', 'hal', 'di', 'bibit']","['trimakasih', 'mngajarkan', 'bnyak', 'bibit']","['trimakasih', 'mngajarkan', 'bnyak', 'bibit']","['trimakasih', 'mngajarkan', 'bnyak', 'bibit']",trimakasih mngajarkan bnyak bibit
gp:AOqpTOHX-pmDpaL7yUi8BDRw6LVpjKa4AqnkgCXlF1Tkdzv0CVCJIX3sAni_nvssF6-jZnzQ0XwxEng6U0WHXw,WAWAN J,https://play-lh.googleusercontent.com/a-/AOh14GjC_m7vitV8j2upY51rlQePVrN6G_D4TY3SzJdy,salah pilih bank virtual account mau cancel proses pembayar bagaimana caranya,5,2,3.29.3,2022-03-14 00:34:04,,,1,"['salah', 'pilih', 'bank', 'virtual', 'account', 'mau', 'cancel', 'proses', 'pembayar', 'bagaimana', 'caranya']","['salah', 'pilih', 'bank', 'virtual', 'account', 'cancel', 'proses', 'pembayar']","['salah', 'pilih', 'bank', 'virtual', 'account', 'cancel', 'proses', 'pembayar']","['salah', 'pilih', 'bank', 'virtual', 'account', 'cancel', 'proses', 'bayar']",salah pilih bank virtual account cancel proses bayar
gp:AOqpTOFAFMqeKUJdzJrHw7CWcVDd3VmT0GMjkbQRxb-zeiU2JTF1mJ_oPp56D-dKsAidSwa5IzGXxIzaK_X-aw,Dennis Adrian,https://play-lh.googleusercontent.com/a-/AOh14GjTbYpXPi4a3VkJ7vVPlAXP1vHu5Ulta3LDwptgww,yuk mulai investasi  dapatkan promo hingga cashback kode ref  vaniaberryl,5,0,3.29.3,2022-03-17 02:43:48,,,1,"['yuk', 'mulai', 'investasi', 'dapatkan', 'promo', 'hingga', 'cashback', 'kode', 'ref', 'vaniaberryl']","['yuk', 'investasi', 'dapatkan', 'promo', 'cashback', 'kode', 'ref', 'vaniaberryl']","['yuk', 'investasi', 'dapatkan', 'promo', 'cashback', 'kode', 'ref', 'vaniaberryl']","['yuk', 'investasi', 'dapat', 'promo', 'cashback', 'kode', 'ref', 'vaniaberryl']",yuk investasi dapat promo cashback kode ref vaniaberryl
gp:AOqpTOFljKAStAulaPNjfzIXim89fkgJ0_lTHFLu-TH0k2J8AEpvcnqSiOAhSRauDJm6UHs14G7mhWVRH53p1w,Tony SWG,https://play-lh.googleusercontent.com/a-/AOh14GijRrq3KZc4xFamrkKsNI6-1_vKcnEaRJZnYD_0SA,selama ini sya tidak mengalami kendala apapun semua berjalan aman dan baik thanks bibit semoga ke depannya lebih baik lagi tidak ada masalah dan semoga lebih bagus lagi tidak sering turun lagi ,5,0,,2022-01-05 23:04:29,,,1,"['selama', 'ini', 'sya', 'tidak', 'mengalami', 'kendala', 'apapun', 'semua', 'berjalan', 'aman', 'dan', 'baik', 'thanks', 'bibit', 'semoga', 'ke', 'depannya', 'lebih', 'baik', 'lagi', 'tidak', 'ada', 'masalah', 'dan', 'semoga', 'lebih', 'bagus', 'lagi', 'tidak', 'sering', 'turun', 'lagi']","['sya', 'mengalami', 'kendala', 'apapun', 'berjalan', 'aman', 'thanks', 'bibit', 'semoga', 'depannya', 'semoga', 'bagus', 'turun']","['sya', 'mengalami', 'kendala', 'apapun', 'berjalan', 'aman', 'thanks', 'bibit', 'semoga', 'depannya', 'semoga', 'bagus', 'turun']","['sya', 'alami', 'kendala', 'apa', 'jalan', 'aman', 'thanks', 'bibit', 'moga', 'depan', 'moga', 'bagus', 'turun']",sya alami kendala apa jalan aman thanks bibit moga depan moga bagus turun
gp:AOqpTOFrn_vtUTyjc0Tu1wc0nvQZSzIkp9jlMYdia_6pFo0vjz9_Ynp-YeHs-mslfySdczXSHzEUkiec5BkblQ,Yogo Elfanov,https://play-lh.googleusercontent.com/a-/AOh14GgqkwSgILdiHoQA3bNVq25goGl2EzrpcUC_Ujh-AA,mantap komen sebelum nya ilang ,1,0,3.30.2,2022-03-16 03:48:27,"Hai kak, jika memiliki pertanyaan atau mengalami kendala terkait Bibit silahkan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih",2022-03-16 03:32:41,0,"['mantap', 'komen', 'sebelum', 'nya', 'ilang']","['mantap', 'komen', 'ilang']","['mantap', 'komen', 'ilang']","['mantap', 'komen', 'ilang']",mantap komen ilang
gp:AOqpTOGMNQ0eAfsk5kg-RHj4hJ7Jz2ACLGogJYer1M23ehCurh8XFVKIYgbaz5Ni7vCCTgt7P5syrj0qA4UV8g,Ocik Waminonk,https://play-lh.googleusercontent.com/a/AATXAJwFD_LJBi5o5WrZ76EyTuRszPSqv-5Cd9STpAS4=mo,bagus banget apknya,5,0,3.29.3,2022-03-15 03:37:00,,,1,"['bagus', 'banget', 'apknya']","['bagus', 'banget', 'apknya']","['bagus', 'banget', 'apknya']","['bagus', 'banget', 'apknya']",bagus banget apknya
gp:AOqpTOHcIDCcvnUtiJLph8Z8V1rPCGBsnK9WWzX-ctVBVOq17qFIJ-VRxSUF_R1IF-fMKn81wa7VDAM4G3NXlQ,Riyad Cakep,https://play-lh.googleusercontent.com/a/AATXAJz3y949mQAj-FpWURvvvQihkrFle6qzd1ZAguH8=mo,mantep banget apk nya,5,0,3.29.3,2022-03-14 14:30:55,,,1,"['mantep', 'banget', 'apk', 'nya']","['mantep', 'banget', 'apk']","['mantep', 'banget', 'apk']","['mantep', 'banget', 'apk']",mantep banget apk
gp:AOqpTOH7aevwb93wcS13-jAOXk1ySmEAcGfktNpm9lxZ_2D-fMLL0HuOGNuQobsmSx0oMFw7kaMKc8QOPirYuQ,kirana interior wallpaper bekasi,https://play-lh.googleusercontent.com/a-/AOh14GgnabPRRrarT2zXNZNJKDKnrG_71_3TlxXxiQ4-jU0,sangat mengecewakan,2,0,3.29.2,2022-02-28 14:31:42,"Hai kak, jika memiliki pertanyaan atau mengalami kendala terkait Bibit silahkan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih
",2022-03-01 01:09:53,0,"['sangat', 'mengecewakan']",['mengecewakan'],['mengecewakan'],['kecewa'],kecewa
gp:AOqpTOEwrIiY5lX4wLvtyx5uRoEBzJI2J30uvu9NTOU57hzuvlsVsQ9llwwjoiMrgixFB6naizGtXJY8Uoo7Kw,88xyz Aksesoris,https://play-lh.googleusercontent.com/a/AATXAJxPuiiz6AvkFiowQX9R_Cz6uPqwK4LPBPsK91JS=mo,share pengalaman ku alhamdulillah pakai referal sayangiuangmu beneran dapat cashback  rb semoga berkah amin,5,2,3.30.2,2022-03-18 23:20:11,,,1,"['share', 'pengalaman', 'ku', 'alhamdulillah', 'pakai', 'referal', 'sayangiuangmu', 'beneran', 'dapat', 'cashback', 'rb', 'semoga', 'berkah', 'amin']","['share', 'pengalaman', 'ku', 'alhamdulillah', 'pakai', 'referal', 'sayangiuangmu', 'beneran', 'cashback', 'rb', 'semoga', 'berkah', 'amin']","['share', 'pengalaman', 'ku', 'alhamdulillah', 'pakai', 'referal', 'sayangiuangmu', 'beneran', 'cashback', 'rb', 'semoga', 'berkah', 'amin']","['share', 'alam', 'ku', 'alhamdulillah', 'pakai', 'referal', 'sayangiuangmu', 'beneran', 'cashback', 'rb', 'moga', 'berkah', 'amin']",share alam ku alhamdulillah pakai referal sayangiuangmu beneran cashback rb moga berkah amin
gp:AOqpTOEohNkSMYHLoD4JGjwRhBGYWpEcoBVP8QPKKXV8h8tnUry-LTasTrE3XiPiu8jdOYy2AvKLUxrheoAmvg,Pikaykay19 Kay19,https://play-lh.googleusercontent.com/a-/AOh14Gjj8CQGDXnsS4dMnliSiFWl6qjfSM9paNzXvuaj,sangat membantu saya menabung,5,0,3.30.2,2022-03-19 14:23:02,,,1,"['sangat', 'membantu', 'saya', 'menabung']","['membantu', 'menabung']","['membantu', 'menabung']","['bantu', 'tabung']",bantu tabung
gp:AOqpTOHBbpJIdmUKJYT4CC3_g1qOyvm_fWNK57WZJajQmT4te_uW2QJ9Wy_uC_DKp-bFUIUrKPJUI70ShrWUxw,YOGI ALFANDI,https://play-lh.googleusercontent.com/a-/AOh14GgjESFwnT-68inX4ZQcLLs19idJnrQoY_jRnJol,kesuksesan tidak dapat diraih langsung secara instansalah satu aplikasi investasi yang rekomended untuk pemula,5,1,3.22.3,2021-12-16 18:56:44,,,1,"['kesuksesan', 'tidak', 'dapat', 'diraih', 'langsung', 'secara', 'instansalah', 'satu', 'aplikasi', 'investasi', 'yang', 'rekomended', 'untuk', 'pemula']","['kesuksesan', 'diraih', 'langsung', 'instansalah', 'aplikasi', 'investasi', 'rekomended', 'pemula']","['kesuksesan', 'diraih', 'langsung', 'instansalah', 'aplikasi', 'investasi', 'rekomended', 'pemula']","['sukses', 'raih', 'langsung', 'instansalah', 'aplikasi', 'investasi', 'rekomended', 'mula']",sukses raih langsung instansalah aplikasi investasi rekomended mula
gp:AOqpTOHBGyrhCscdQQK5hUFOE5ZwgHM33Bl5UsYAiLUwCnqROhI6HDB_l0LfnfL3vvm1udwfUpRo1qGPFyfKPg,Arif Baidlowi,https://play-lh.googleusercontent.com/a-/AOh14Gg2I92PfT8jQSOOeOacDJ_iQjPYjOhPRcZHAvEo,sdh download aplikasinya tp mau register kok ragu  krn review dr pr nasabahpengguna aplikasi ini bnyak yg negatif di usahakan spy keluhan  yg ada itu bs di selesaikandiperbaiki lg ke dpnnya,2,27,3.22.3,2021-12-22 13:23:12,"Hai kak, terima kasih atas feedback yg diberikan. Bibit akan terus meningkatkan pelayanan & inovasi, untuk kendala kakak silahkan lakukan update ke versi terbaru aplikasi Bibit. Jika masih terkendala kaka bisa menghubungi layanan live chat Bibit atau via WA di nomor +622150864230. Terima kasih",2021-12-22 14:16:37,0,"['sdh', 'download', 'aplikasinya', 'tp', 'mau', 'register', 'kok', 'ragu', 'krn', 'review', 'dr', 'pr', 'nasabahpengguna', 'aplikasi', 'ini', 'bnyak', 'yg', 'negatif', 'di', 'usahakan', 'spy', 'keluhan', 'yg', 'ada', 'itu', 'bs', 'di', 'selesaikandiperbaiki', 'lg', 'ke', 'dpnnya']","['download', 'aplikasinya', 'tp', 'register', 'ragu', 'review', 'dr', 'pr', 'nasabahpengguna', 'aplikasi', 'bnyak', 'negatif', 'usahakan', 'spy', 'keluhan', 'bs', 'selesaikandiperbaiki', 'lg', 'dpnnya']","['download', 'aplikasinya', 'tp', 'register', 'ragu', 'review', 'dr', 'pr', 'nasabahpengguna', 'aplikasi', 'bnyak', 'negatif', 'usahakan', 'spy', 'keluhan', 'bs', 'selesaikandiperbaiki', 'lg', 'dpnnya']","['download', 'aplikasi', 'tp', 'register', 'ragu', 'review', 'dr', 'pr', 'nasabahpengguna', 'aplikasi', 'bnyak', 'negatif', 'usaha', 'spy', 'keluh', 'bs', 'selesaikandiperbaiki', 'lg', 'dpnnya']",download aplikasi tp register ragu review dr pr nasabahpengguna aplikasi bnyak negatif usaha spy keluh bs selesaikandiperbaiki lg dpnnya
gp:AOqpTOEWbmaLL5Ad7xszT6UAY_pSRdqf0YawuSfYra3LB0WCjvq2gC77qK90uEqrqVvICrfWTG0qFfXV9qG8dQ,Ipi Komalawati,https://play-lh.googleusercontent.com/a/AATXAJxy7Ehl3l2WzmZgpIlfupIWX8P2yQB_PfeXczLw=mo,suka sekali dengan bibit ini praktis simple dan minimal invest mulai  rb aja buat yg mau gabung bibit bisa masukkan kode refferal hayangcuan di akhir registrasi nanti bisa dapat  rb lho,5,1,3.19.3,2022-01-01 10:45:22,,,1,"['suka', 'sekali', 'dengan', 'bibit', 'ini', 'praktis', 'simple', 'dan', 'minimal', 'invest', 'mulai', 'rb', 'aja', 'buat', 'yg', 'mau', 'gabung', 'bibit', 'bisa', 'masukkan', 'kode', 'refferal', 'hayangcuan', 'di', 'akhir', 'registrasi', 'nanti', 'bisa', 'dapat', 'rb', 'lho']","['suka', 'bibit', 'praktis', 'simple', 'minimal', 'invest', 'rb', 'gabung', 'bibit', 'masukkan', 'kode', 'refferal', 'hayangcuan', 'registrasi', 'rb', 'lho']","['suka', 'bibit', 'praktis', 'simple', 'minimal', 'invest', 'rb', 'gabung', 'bibit', 'masukkan', 'kode', 'refferal', 'hayangcuan', 'registrasi', 'rb', 'lho']","['suka', 'bibit', 'praktis', 'simple', 'minimal', 'invest', 'rb', 'gabung', 'bibit', 'masuk', 'kode', 'refferal', 'hayangcuan', 'registrasi', 'rb', 'lho']",suka bibit praktis simple minimal invest rb gabung bibit masuk kode refferal hayangcuan registrasi rb lho
gp:AOqpTOFTzorhpD6YiNUjBiclvQbV7ROKGRIAQIA7gL1LLL_UJF9vSodh5hp9V6TKJcPB30CtfhX1fs4yCG58yw,Made Tatar,https://play-lh.googleusercontent.com/a-/AOh14Ggla7U8KMVsg4DLu8TxnG4Qd2cxDY0tfGi6u39y-g,aplikasi yang bagus untuk pemula tidak rumit cuma harus sabar dalam pencairan dana,5,2,3.18.0,2021-10-07 23:00:57,,,1,"['aplikasi', 'yang', 'bagus', 'untuk', 'pemula', 'tidak', 'rumit', 'cuma', 'harus', 'sabar', 'dalam', 'pencairan', 'dana']","['aplikasi', 'bagus', 'pemula', 'rumit', 'sabar', 'pencairan', 'dana']","['aplikasi', 'bagus', 'pemula', 'rumit', 'sabar', 'pencairan', 'dana']","['aplikasi', 'bagus', 'mula', 'rumit', 'sabar', 'cair', 'dana']",aplikasi bagus mula rumit sabar cair dana
gp:AOqpTOG-Vn5zMoM4rjV3Kh84zcQ5F4AHMbadUWjGC7pvDGkpNbErbA_SJRMPwuyrPJe6DD6CIk0_KdlRagqFOA,Alamsyah Pratama,https://play-lh.googleusercontent.com/a-/AOh14GgQNEIQ7oe6I7uUXVDeKSYuWFCvU9v7WGGm6RaT,saya sudah cukup tau tidak akan lagi deh,1,0,3.29.3,2022-03-09 16:17:21,"Hai kak, jika memiliki pertanyaan atau mengalami kendala terkait Bibit silahkan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih
",2022-03-10 05:11:39,0,"['saya', 'sudah', 'cukup', 'tau', 'tidak', 'akan', 'lagi', 'deh']",['deh'],['deh'],['deh'],deh
gp:AOqpTOGOG-BoGFzeqNK3NF60Mayoa3yElVPfQNHR7RW6gpJFhowSaHo45Xj3i4PaP7NT0uHjXd7A8R0PejQWyQ,Muhamad Risky G,https://play-lh.googleusercontent.com/a-/AOh14GjXRcEpUkPj5j5o029x4v_hwzZEjZ8uwAbLiWEAWQ,bener bener bermanfaat bagi kalian yg barusan daftar masukin reveral ini ya  aslicashback ribu beneran bisa membantu kalian,5,4,3.18.1,2021-10-21 03:20:15,,,1,"['bener', 'bener', 'bermanfaat', 'bagi', 'kalian', 'yg', 'barusan', 'daftar', 'masukin', 'reveral', 'ini', 'ya', 'aslicashback', 'ribu', 'beneran', 'bisa', 'membantu', 'kalian']","['bener', 'bener', 'bermanfaat', 'barusan', 'daftar', 'masukin', 'reveral', 'aslicashback', 'ribu', 'beneran', 'membantu']","['bener', 'bener', 'bermanfaat', 'barusan', 'daftar', 'masukin', 'reveral', 'aslicashback', 'ribu', 'beneran', 'membantu']","['bener', 'bener', 'manfaat', 'barusan', 'daftar', 'masukin', 'reveral', 'aslicashback', 'ribu', 'beneran', 'bantu']",bener bener manfaat barusan daftar masukin reveral aslicashback ribu beneran bantu
gp:AOqpTOHznALnKFt8ZSxkVSuzsjtot61aIb6A2gMk7FD13hH1DvKPo6tdM2bvCW2yjA97FdzEuz79vrTsjqYALQ,Tukang Bersih Bersih,https://play-lh.googleusercontent.com/a/AATXAJzLO94U6l7w4DIaKFOeajgg593JwHYjhyHoy6Aa=mo,aplikasi yg yg mengubah pandangan tentang finansial untuk selalu berhemat  pake kode referal  setyaki  dapatkan  rb cashbak,5,0,3.22.3,2021-12-19 19:44:58,,,1,"['aplikasi', 'yg', 'yg', 'mengubah', 'pandangan', 'tentang', 'finansial', 'untuk', 'selalu', 'berhemat', 'pake', 'kode', 'referal', 'setyaki', 'dapatkan', 'rb', 'cashbak']","['aplikasi', 'mengubah', 'pandangan', 'finansial', 'berhemat', 'pake', 'kode', 'referal', 'setyaki', 'dapatkan', 'rb', 'cashbak']","['aplikasi', 'mengubah', 'pandangan', 'finansial', 'berhemat', 'pake', 'kode', 'referal', 'setyaki', 'dapatkan', 'rb', 'cashbak']","['aplikasi', 'ubah', 'pandang', 'finansial', 'hemat', 'pake', 'kode', 'referal', 'setyaki', 'dapat', 'rb', 'cashbak']",aplikasi ubah pandang finansial hemat pake kode referal setyaki dapat rb cashbak
gp:AOqpTOF4XenjHWuastX8-Jo2fyipqdsoUWtf7gk529EJVMwM_U2T9U4I6orhdPTmdoBzh0rk3r5yvGMsPByTdA,Wahyu HP,https://play-lh.googleusercontent.com/a/AATXAJxI0NI4-OedOu0qWaUnH6lYJQ1ABnhdXhmfGhuu=mo,sangat membantu untuk pemula,5,1,3.28.1,2022-02-09 06:00:33,,,1,"['sangat', 'membantu', 'untuk', 'pemula']","['membantu', 'pemula']","['membantu', 'pemula']","['bantu', 'mula']",bantu mula
gp:AOqpTOH9k-fZKV0JwBsQwIoUN3yXdPKTlTfqDdsdG-m7Oy62KqO5P8d6DQdnOW5_9LCeP4mQRtofWwCA8-LVng,SANG PERANTAU TUNGGAL,https://play-lh.googleusercontent.com/a-/AOh14GjpgsMGLoEljfU0uFb2d8k-vMdI9cazJpX-wywkvw,belum begitu mengerti tapi saya coba inves kecil dulu sambil belajar semoga saling menguntungkan,5,5,3.18.0,2021-10-14 13:41:42,,,1,"['belum', 'begitu', 'mengerti', 'tapi', 'saya', 'coba', 'inves', 'kecil', 'dulu', 'sambil', 'belajar', 'semoga', 'saling', 'menguntungkan']","['mengerti', 'coba', 'inves', 'belajar', 'semoga', 'menguntungkan']","['mengerti', 'coba', 'inves', 'belajar', 'semoga', 'menguntungkan']","['erti', 'coba', 'inves', 'ajar', 'moga', 'untung']",erti coba inves ajar moga untung
gp:AOqpTOEWEn1o5hMaiXi0dDhO5-cQcylXOL0TubdMOlKP6hXGJSdzBkZX0zZGvK1aBi6t09nrbCiTJqTbhh42XQ,Eko Murdianto,https://play-lh.googleusercontent.com/a-/AOh14GinYADvLTUfRg7hOwlvNrSultwjf3Ekj-1QfyoEuw,aplikasi cukup user friendly dan membantu untuk melihat pilihan investasi improvement pembelian dan pencairan mohon untuk diperbaiki atau sebaiknya ada time limit nya thanks   lot for bibit,5,17,3.1.2,2020-10-01 23:35:30,,,1,"['aplikasi', 'cukup', 'user', 'friendly', 'dan', 'membantu', 'untuk', 'melihat', 'pilihan', 'investasi', 'improvement', 'pembelian', 'dan', 'pencairan', 'mohon', 'untuk', 'diperbaiki', 'atau', 'sebaiknya', 'ada', 'time', 'limit', 'nya', 'thanks', 'lot', 'for', 'bibit']","['aplikasi', 'user', 'friendly', 'membantu', 'pilihan', 'investasi', 'improvement', 'pembelian', 'pencairan', 'mohon', 'diperbaiki', 'time', 'limit', 'thanks', 'lot', 'for', 'bibit']","['aplikasi', 'user', 'friendly', 'membantu', 'pilihan', 'investasi', 'improvement', 'pembelian', 'pencairan', 'mohon', 'diperbaiki', 'time', 'limit', 'thanks', 'lot', 'for', 'bibit']","['aplikasi', 'user', 'friendly', 'bantu', 'pilih', 'investasi', 'improvement', 'beli', 'cair', 'mohon', 'baik', 'time', 'limit', 'thanks', 'lot', 'for', 'bibit']",aplikasi user friendly bantu pilih investasi improvement beli cair mohon baik time limit thanks lot for bibit
gp:AOqpTOGuipUHSXrBVQG7_XpR6fHCjXmPzIanb5v5z2wGk_Qz-MZDumENk-_9BXHczUOTIYqW8i0VWP6YnfefVA,hahaha Barbar,https://play-lh.googleusercontent.com/a/AATXAJzObO5ewFuOzdKPb-MfEtEWHHeur1v21XF64Bc=mo,parah aplikasinya jgn downloadcs nya malas kerjanyesal investasi disini dh lama cs nya bot,1,2,3.22.3,2021-12-16 04:16:51,"Hai kak, mohon maaf atas ketidaknyamanannya. Jika memiliki pertanyaan atau mengalami kendala terkait Bibit silahkan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih",2021-12-16 05:09:02,0,"['parah', 'aplikasinya', 'jgn', 'downloadcs', 'nya', 'malas', 'kerjanyesal', 'investasi', 'disini', 'dh', 'lama', 'cs', 'nya', 'bot']","['parah', 'aplikasinya', 'downloadcs', 'malas', 'kerjanyesal', 'investasi', 'dh', 'cs', 'bot']","['parah', 'aplikasinya', 'downloadcs', 'malas', 'kerjanyesal', 'investasi', 'dh', 'cs', 'bot']","['parah', 'aplikasi', 'downloadcs', 'malas', 'kerjanyesal', 'investasi', 'dh', 'cs', 'bot']",parah aplikasi downloadcs malas kerjanyesal investasi dh cs bot
